"content_id","user_id","name","keyword","price","flag_used","category_id_1","category_id_2","category_id_3","emergency_cnt","comment_cnt","interest","pfavcnt"
152861171,4779682,"(미개봉)아이맥 2021년형 M1 색상별 새상품","아이맥,아이맥2021,아이맥24인치,아이맥m1,아이맥24",1050000,2,"600","600100","600100006",11,1,7641,167
156133934,76402316,"상하 세트 플리츠 트레이닝 세트","프리,플리츠미야,플리츠",50000,2,"310","310190","310190030",0,0,334,5
156425135,10255755,"아이폰12  128GB  [블랙]  45214  (S급)","아이폰12,아이폰12128,아이폰12블랙,IPHONE12,iphone12",770000,1,"600","600700","600700001",0,0,2287,44
162790670,75523838,"[인강/주식/업무] LG 노트북 15.6인치 팔아보아요","LG노트북,인강노트북,주식용노트북,노트북,15.6인지",228000,1,"600","600100","600100001",0,0,265,3
156382782,6972746,"[A급]S10e 128GB 화이트 대구중고폰","S10e,S10e중고폰,갤럭시S10e,s10,S105G",190000,1,"600","600700","600700001",0,0,865,19
162789539,87148,"Ganni 가니 원피스 XS n8263 애슐리상점","애슐리상점,가니,원피스",30000,1,"310","310120","310120110",0,0,51,0
163100235,75337448,"리안 디보","리안,리안디보,리안유모차,유모차,유모차새상품",280000,1,"500","500117","500117001",0,0,32,0
163140343,10197556,"S10 5G 256기가 크라운실버 S급 48408","S105G,갤럭시s105g",280000,1,"600","600700","600700001",0,0,55,7
161591853,74913294,"접이식4단 폴딩선반 바퀴4개포함  베란다 주방 욕실  수납선반 무료배송","4단선반,5단선반,폴딩선반,이동식선반,원터치선반",42000,2,"800","800100","800100004",0,0,240,12
163185463,75335649,"하운즈자켓반바지니트투피스ㅡ팔로우만구매가능","투피스,여성투피스,여성자켓세트,여성자켓반바지세트,여성세트",33800,2,"310","310180","310180010",0,0,58,9
160207296,3947717,"[Colorful] RTX3070Ti Vulcan OC D6X 8GB","vga,그래픽카드,rtx3070ti,3070ti미개봉,3070ti",1230000,2,"600","600200","600200005",1,0,2679,22
162828187,3947717,"[ASUS] RTX3080 ROG STRIX O10G V2 GAMING","vga,그래픽카드,rtx3080,rtx3080미개,rtx3080로그",1700000,2,"600","600200","600200005",1,0,634,6
163262470,87148,"아이보리 패딩원피스  S  n8006  애슐리상점","애슐리상점,원피스",20000,1,"310","310120","310120110",0,0,105,6
152976610,4162404,"[가격인하]집에서 피씨방처럼 즐기자! 컴퓨터/데스크탑/게이밍풀셋/배그","컴퓨터,본체,배그,롤,데스크탑",680000,1,"600","600100","600100006",1,0,8818,129
163225471,2498643,"중고폰매입 파손폰 중고폰삽니다 아이폰11프로 고장폰 아이폰12 아이폰xr","아이폰12프로,아이폰11,아이폰xs,아이폰x,파손폰",990000,1,"600","600700","600700001",0,0,34,1
155452404,9763114,"무배이벤)HJ 23호 본품1 리필1 에이지투웨니스 age20's 팩트","쿠션,팩트,이나영,견미리",15900,2,"410","410300","410300600",0,0,519,10
124045187,6972746,"갤럭시S105G,등급별,LTE유심가능","대구중고폰,S105G,갤럭시S105G,S10,S10플러스",210000,1,"600","600700","600700001",0,4,10559,174
147167963,3876881,"빈티지 투피스(울100)","수입빈티지,일본빈티지,빈티지셋업,빈티지투피스",45000,13,"310","310180","310180999",0,0,209,5
151593204,178506,"당일 cbr125 머플러 풀배기 구조변경 가능 인증배기 아크라 포빅 모양","cbr125,cbr머플러,cbr아크라,cbr125머플러,cbr125아크라",160000,2,"750","750810","750810200",2,0,3896,38
155657786,9592612,"LG/일체형PC/i3/24인치/SSD250/램8<054>","LG일체형컴퓨터,일체형컴퓨터i3,올인원PC,컴퓨터i3,일체형컴퓨터24",480000,13,"600","600100","600100001",0,0,817,11
159041310,12927760,"아반떼AD 팝니다.","아반떼ad,아반떼,아반떼ad중고,아반떼중고,아반떼중고차",7800000,1,"750","750200","750200200",0,2,889,11
162638657,6972746,"[S급]Z플립 256기가 골드 대구중고폰","Z플립,Z플립중고,Z플립5G,노트20,S20",510000,1,"600","600700","600700001",0,0,297,3
162892968,4183835,"물결 넥 니트 원피스 수입 프리","수입,원피스,프리",62000,2,"310","310120","310120110",0,0,28,2
162949281,10197556,"아이폰SE2 128기가 화이트 SS급 48557","iphonese2,se2,아이폰se2,se2화이트",330000,1,"600","600700","600700001",0,0,162,4
162194740,76633207,"갤럭시z플립3 특판공구 선착순할인가",,390000,2,"600","600700","600700001",0,0,4207,86
84605010,5116769,"가정용 오락기 24인치,27인치 32인치 등 새상품 오락기 판매합니다~","분리기통,월광보합,오락기,오락실,고전게임",350000,2,"600","600","600",7,58,70305,1415
163078530,10557962,"아반떼N 19인치 순정 임판휠","아반떼,아반떼N,아반떼순정휠,임판휠",800000,1,"750","750610","750610100",0,0,94,0
128623642,3947717,"닌텐도스위치 신형 (배터리개선/HAD) 미개봉","닌텐도스위치,닌텐도,닌텐도스위치미개봉,닌텐도스위치had,닌텐도스위치신형",310000,2,"600","600600","600600001",5,3,33447,702
163081509,87148,"럭키슈에뜨 하늘거리늠 점퍼 36  n8963  애슐리상점","애슐리상점,점퍼,바람막이,럭키슈에뜨",140000,1,"310","310090","310090999",0,0,147,2
117451031,1287250,"SE 32/64/128  미개봉새제품,중고 배터리 대용량  2010mah","아이폰SE,SE,아이폰,SE32/64/1,정품아이폰",185000,1,"600","600700","600700001",0,18,20978,908
162818195,3595101,"희귀 레트로 아이폰4s ios6 버전입니다 한국판 감성 mp3 에어팟가능","아이폰4s,아이폰4,레트로,레트로아이폰,감성",99000,1,"600","600700","600700001",0,1,469,12
75221723,96166,"-16kg 감량후기 다이어트 선슬 차전자피!","다이어트,차전자피,다이어트약,다이어트식품",19900,2,"410","410900","410900",273,1209,1646378,31058
163006966,2723062,"[매장O/정품/새제품] 스톤아일랜드 맨투맨 와펜 블랙 S/M/L/XL","스톤아일랜드,스톤맨투맨,스톤긴팔,스톤아일랜드정품,스톤아일랜드새제품",330000,2,"320","320","320",0,0,247,12
162259920,10255755,"노트10플러스  256GB  [아우라글로우]  48089  (SS급)","노트10플러스,갤럭시노트10+,노트10+,노트10+아우라,노트10+글로우",490000,1,"600","600700","600700001",0,0,177,4
162794488,10255755,"아이폰12  64GB  [화이트]  48401  (SS급)","아이폰12,아이폰12화이트,IPHONE12,iphone12,아이폰1264gb",720000,1,"600","600700","600700001",0,0,78,5
162817469,10255755,"S21  [팬텀바이올렛]  48424  (SS급)","S21,갤럭시S21,s21,갤럭시s21,S21팬텀바이올렛",600000,1,"600","600700","600700001",0,0,149,7
160457922,10255755,"노트10플러스  [화이트]  47429  (SS급)","노트10+,갤럭시노트10+,노트10플러스,갤럭시노트10플러스,노트10+화이트",470000,1,"600","600700","600700001",0,0,447,9
160856601,10255755,"아이폰12  64GB  [블루]  47976  (SS급)","아이폰12,아이폰12블루,IPHONE12,iphone12,아이폰1264GB",720000,1,"600","600700","600700001",0,0,238,3
162702524,10197556,"S21플러스 256기가 실버 SS급 51235","S21플러스,갤럭시s21플러스",690000,1,"600","600700","600700001",0,0,94,3
152626958,2347538,"#당일발송#갤럭시S20울트라 256G 대량판매 등급별초특가!","갤럭시S20U,s20u공기계,s20울트라,갤럭시s20울트라",530000,1,"600","600700","600700001",0,0,2502,52
163153862,10197556,"S21울트라 256기가 실버 SS급 48453","S21울트라,갤럭시s21울트라",860000,1,"600","600700","600700001",0,0,52,1
114519843,1266155,"18K 24K 뫼비우스 도금반지 커플링 금반지 금팔찌 도금목걸이","도금,도금반지,커플링,순금반지,금반지",45000,2,"420","420200","420200999",4,1,6355,159
133819239,4776936,"[신품반값] 원목 탑솔리드 바이올린 절반가에 팝니다","바이올린,탑솔리드",120000,2,"920","920200","920200200",2,0,2505,99
137081585,12851816,"#당일발송#아이폰XR 64G/128G 대량판매 등급별초특가!","아이폰xr중고폰,아이폰xr,아이폰xr중고",335000,1,"600","600700","600700001",1,4,14625,463
146010313,3947717,"에어팟2세대 유선충전 미개봉 (애플코리아정품)","에어팟,에어팟미개봉,에어팟유선,에어팟2세대,무선에어팟",125000,2,"600","600500","600500010",0,0,12449,402
152626077,2347538,"#당일발송#갤럭시 S10e 128G 대량판매 등급별초특가!","갤럭시S10E중고,S10E중고폰,s10e공기계,갤럭시s10e,s10e",200000,1,"600","600700","600700001",0,2,1792,60
150347617,8105166,"(미사용)brooks brothers 브룩스브라더스 퓨어울 정장 세트","빈티지,브룩스브라더스,퓨어울,정장세트,정장셋업",100000,13,"320","320140","320140400",0,0,789,14
155658873,9592612,"HP/신품배터리/사무용/엑셀/인강용/SSD128/15.6인치<056>","노트북,HP노트북,노트북15.6,노트북SSD,일산노트북",260000,13,"600","600100","600100001",0,0,894,6
161595375,10255755,"아이폰12  128GB  [레드]  48104  (S급)","아이폰12,아이폰12레드,IPHONE12,iphone12,아이폰12128",790000,1,"600","600700","600700001",0,0,132,4
158373558,9592612,"MSI/i5/신품배터리인강용/업무용/i5/램8/SSD/15.6""<075>","노트북,MSI노트북,노트북i5,일산노트북,사무용노트북",280000,1,"600","600100","600100001",0,0,562,3
98827336,3931736,"정품 원터치텐트 낚시텐트 자외선차단텐트 방수텐트 캠핑텐트 간편 자동텐트","원터치텐트간편텐트,낚시텐트등산텐트,자외선차단방수텐트,자동텐트감성캠핑,캠핑용품그늘막",26000,2,"700","700200","700200004",0,12,29950,759
123988085,4776936,"[신품반값] 로즈우드 통기타 절반가에 팝니다","로즈우드,통기타,기타,어쿠스틱,픽업",180000,2,"920","920200","920200200",5,0,5924,148
159038585,76254793,"다존kf94새부리형마스크판매합니다(가격인하)","kf94,마스크,번개페이,새부리,공적마스크",14000,2,"800","800100","800100999",0,1,1828,66
155212012,2829097,"사무용,게임용,라이젠,인텔,작업장 조립PC 컴퓨터","PC,사무용,컴퓨터,오버워치,피파온라인",250000,1,"600","600100","600100006",1,0,6805,91
137118398,12851816,"#당일발송#갤럭시S20플러스 256G 대량판매 등급별초특가!","s20플러스,갤럭시s20플러스,s20플러스중고",459000,1,"600","600700","600700001",0,3,9271,235
159449640,2575110,"갤럭시노트10 256GB 핑크 / 0717","갤럭시노트10,노트10,노트10핑크,노트10공기계,노트10중고",265000,1,"600","600700","600700001",0,0,1667,32
161552175,2575110,"갤럭시Z플립 256GB 블랙 (무잔상) / 0811","갤럭시Z플립,갤럭시Z플립공기계,갤럭시Z플립중고폰,갤럭시Z플립블랙,Z플립공기계",429000,1,"600","600700","600700001",0,0,56,0
163059368,12851816,"#한정판매#아이폰11 256G SS급 옐로우[09868]",,665000,1,"600","600700","600700001",0,0,86,2
162634264,6965817,"(S급) 512GB 갤럭시S10 5G 최상급, 깨끗한 블랙.2","s105g,s10,갤럭시s105g,갤럭시s10,갤럭시",279000,1,"600","600700","600700001",0,0,178,3
163161992,6972746,"[새상품]노트3펜,노트4펜, 1셋트10개 최저가판매","노트7펜,노트3펜,노트4펜,노트5펜,노트8펜",15000,1,"600","600700","600700001",0,0,174,1
163219681,3947717,"[GIGABYTE] RTX3080 GAMING OC V2 D6X 10GB","vga,그래픽카드,rtx3080,rtx3080미개,워터블럭",1500000,2,"600","600200","600200005",0,0,361,6
117182076,1462217,"닥터웰 발마사지기 발지압기 발맛사지기 코지마 닥터웰 브람스 발마사지기","발마사지기,발지압기,안마의자,안마기,마사지기",108000,2,"600","600400","600400003",0,0,901,28
146485304,74689400,"중고명품 매입합니다","몽클레어,톰브라운,스톤아일랜드,스톤,루이비통",1000000,2,"320","320080","320080999",6,0,24520,133
149280611,69538,"(명품안경모음)사진 옆으로 넘기세요! 더 많은 상품 아래 클릭","안경,선글라스겸용,복고안경,하우스브랜드,스텐안경",23000,2,"400","400080","400080200",3,0,5761,90
153608348,178506,"[당일]크루심 튜닝 머플러 125/300 아크라 포빅 요시무라 모양","크루심125,크루심,크루심300,크루심머플러,크루심아크라",160000,2,"750","750810","750810200",0,0,1110,12
155158970,10255755,"노트10  [아우라글로우]  44758  (A급)","노트10,갤럭시노트10,노트10아우라,노트10글로우,NOTE10",355000,1,"600","600700","600700001",1,0,5403,84
160779790,10197556,"아이폰12 128기가 블루 SS급 48010","아이폰12,iphone12",790000,1,"600","600700","600700001",0,0,326,9
158635261,10255755,"Z플립 5G  [브론즈]  45240  (S급)","Z플립5G,갤럭시Z플립5G,Z플립5G브론즈,z플립5g,제트플립5G",580000,1,"600","600700","600700001",0,0,341,6
162623780,77283484,"스프레이 밀대걸레","스프레이걸레,밀대걸레,물밀대,극세사걸레",12900,2,"800","800100","800100999",0,0,20,1
162891443,12851816,"#한정판매#아이폰11 SS급 옐로우 64G 중고폰공기계[04200]","아이폰11,아이폰11중고,아이폰11중고폰,아이폰11공기계,직거래",575000,1,"600","600700","600700001",0,0,163,1
161486576,9592612,"DELL/게이밍/인스피론/8750H/램16/SSD512/HDD2T<106","델노트북,게이밍노트북,델인스피론,GTX1060,노트북GTX",880000,1,"600","600100","600100001",0,0,343,5
161585727,3846821,"삼성슬림고사양6세대1.1kg휴대용/LG게이밍 램8,SSD240GB 대박!","노트북,삼성노트북,엘지노트북,게이밍노트북,그램",399000,1,"600","600100","600100001",0,0,3116,76
162282703,10255755,"아이폰12  128GB  [블랙]  48268  (A급)","아이폰12,아이폰12128,아이폰12블랙,12블랙128,iphone12",730000,1,"600","600700","600700001",0,0,229,7
162178200,6972746,"V50 128GB 블랙 대구중고폰","V50,V50중고,v50S,G8,V40",100000,1,"600","600700","600700001",0,0,1008,21
162490694,12428384,"엔틱 8등 인테리어조명 거실등 조명","거실등,거실조명,엔틱,등,인테리어",80000,2,"810","810200","810200300",0,0,300,12
110093797,9930591,"미우미우.포켓스커트","미우미우,스커트,포인트,여성",250000,1,"310","310130","310130040",0,0,190,5
163035983,9930591,"샤넬스커트 (정품)","샤넬,스커트,38",400000,1,"310","310130","310130080",0,0,128,0
163165885,74656488,"4년숙성 된장&간장(찬샘농장)","된장,간장,시골된장,조선간장,찬샘농장",12000,2,"800","800300","800300003",0,0,264,22
162938810,7234565,"대형   도자기 화병 /가을 조화 /인테리어소품 높이 76","도자기,가을,조화,국화,인테리어소품",35000,2,"810","810200","810200300",0,0,31,3
163215908,3947717,"[GIGABYTE] RX6600XT Gaming OC PRO D6 8GB","6600xt,6600xt미개봉,그래픽카드,vga,rx6600xt",780000,2,"600","600200","600200005",0,0,158,6
162188490,201368,"갤럭시z플립3 선착순10명 사전예약",,690000,2,"600","600700","600700001",0,0,9668,92
163226024,3595101,"m1맥북에어 무기스 s급 풀박스","맥북에어,m1,맥북에어2020,애플노트북,맥북프로",960000,1,"600","600100","600100001",0,0,105,3
163220969,4183835,"트위드 자켓 수입  프리  바로배송","트위드,자켓,수입,바로배송",88000,2,"310","310100","310100030",0,0,24,2
160940025,10255755,"노트10플러스  256GB  [블랙]  48021  (SS급)","노트10+,갤럭시노트10+,노트10플러스,갤럭시노트10플러스,NOTE10+",470000,1,"600","600700","600700001",0,0,321,5
129479637,2277148,"체스터필드 최고급 주문제작 쇼파 국내산 업소용쇼파 업소용소파","체스터필드,쇼파,소파,테이블",790000,2,"810","810100","810100100",0,1,1793,25
135535060,10557962,"팰리세이드 캘리그라피 전용 20인치 순정 인판휠","팰리세이드,팰리세이드캘리그라,20인치,순정휠,임판휠",296000,1,"750","750610","750610100",0,1,1079,18
134141711,948674,"*한정수량특가*SE2미니버전 최저가 판매","아이폰se",220000,1,"600","600700","600700001",1,1,18893,193
137467378,62949,"540만화소WQHD초고화질세트 CCTV,자가설치-15.8만 초갓성비!!","cctv,감시카메라,자가설치세트,500백만화소,wqhd",158000,2,"600","600300","600300999",0,12,5909,128
152625928,2347538,"#당일발송# LG V50 128G 대량판매 등급별초특가!!","엘지V50,v50중고폰,v50공기계,LGV50중고폰",140000,1,"600","600700","600700001",0,0,1292,41
156812686,9698825,"갤럭시노트4 중고폰 수량많아요","노트4,갤럭시노트4,중고폰,공기계,note4",45000,1,"600","600700","600700001",0,0,1121,12
158768049,3947717,"[GIGABYTE] RTX3080Ti VISION OC D6X 12GB","rtx3080ti,3080ti,3080ti미개봉,vga,그래픽카드",1780000,2,"600","600200","600200005",0,0,1717,9
159810809,6972746,"G8,128GB,블루,대구중고폰","G8,G8중고,V40,V50,V50S",90000,1,"600","600700","600700001",0,0,1039,16
159782182,5730119,"몽블랑 블랙 브리프케이스 정품","몽블랑,브리프케이스,서류가방,비지니스가방,직장인",1300000,2,"430","430200","430200500",0,0,214,3
160642714,4183835,"수입 비즈 원피스 스몰 바로배송","수입,원피스,스몰",298000,2,"310","310120","310120110",0,0,87,3
162931724,234717,"14k 연결체인 피어싱","14k피어싱,14k체인피어싱,14k연결피어싱,14k민성피어싱,14k연결귀걸이",75000,2,"420","420200","420200200",0,0,31,0
162681184,3682152,"갤럭시s10 5G (A+급) 256GB 골드","갤럭시s105g,갤럭시105g,갤럭시s10",270000,1,"600","600700","600700001",0,0,99,4
161589510,10255755,"아이폰12  128GB  [퍼플]  48112  (SS급)","아이폰12,아이폰12퍼플,IPHONE12,iphone12,아이폰12128",850000,1,"600","600700","600700001",0,0,944,39
162777219,87148,"오브제 니트같은 맨투맨 66 n8056 애슐리상점","애슐리상점,오브제,맨투맨",35000,1,"310","310240","310240",0,0,45,0
162623022,77283484,"바퀴형 통돌이걸레","밀대걸레,통돌이걸레,극세사걸레,자동세척걸레",21900,1,"800","800100","800100999",0,0,19,0
160318883,5637683,"버버리더블트렌치코트",",버버리코트,버버리더블코트",500000,1,"320","320100","320100200",0,0,440,7
162034576,11370134,"(100) 폴로/스카이핑크 스트라이프 드레스셔츠","폴로셔츠100,폴로남성셔츠100,폴로스트라이프셔츠",29000,1,"320","320040","320040200",0,0,98,1
163104983,5637683,"스톤아일랜드야상패딩","스톤아일랜드야상,스톤아일랜드패딩",550000,1,"320","320080","320080999",0,0,162,0
145430389,1462217,"최저가60 무선청소기 기펠상위모델 국내브랜드 셀프스텐드 정품무배","기펠청소기,무선청소기,코드제로,에어슬림",135000,2,"600","600400","600400003",0,3,5385,153
162700836,6972746,"[A급]엘지 Q9(Q927) 64GB 블루 대구중고폰","Q927,Q9,v30,G6,G7",60000,1,"600","600700","600700001",0,0,180,3
162886569,703647,"갤럭시 S6 Lite 128G WIFI s급","갤식라,s6lite,s6라이트",350000,1,"600","600700","600700004",0,0,68,3
162396719,3723020,"게이밍완본체(i7-6700/16g/gtx1050ti)","롤,배그,오버워치,로스트아크,메이플",550000,1,"600","600100","600100006",0,0,347,5
156190016,76254793,"라인스토리마스크(새부리형kf94)","마스크,새부리,kf94,검마,번개페이",14000,2,"410","410100","410100500",0,0,1205,49
160207213,3947717,"[GIGABYTE] RTX3070Ti VISION OC D6X 8GB","vga,그래픽카드,rtx3070ti,3070ti,3070ti미개봉",1200000,2,"600","600200","600200005",0,1,3678,59
162827650,3947717,"[GAINWARD] RTX3060Ti 고스트 V1 D6 8GB LHR","vga,그래픽카드,rtx3060ti,3060ti미개봉,gainward",850000,2,"600","600200","600200005",0,0,823,18
159217947,3947717,"[MSI] RTX3080 슈프림 X DX 10GB 트라이프로져2S LHR","그래픽카드,vga,rtx3080,rtx3080미개,rtx3080슈프",1550000,2,"600","600200","600200005",2,10,11894,182
161295217,10255755,"노트10플러스 [화이트] 48006 (A급)","노트10,노트10플러스,갤럭시노트10플러",430000,1,"600","600700","600700001",0,0,926,13
162705413,10197556,"S21플러스 256기가 블랙 A급 48449","S21플러스,갤럭시s21플러스",630000,1,"600","600700","600700001",0,0,192,1
151924104,12398974,"(S-4XL) 954 카고 밴딩 조거팬츠 (4컬러)","조거팬츠,남자조거팬츠,카고바지,카고조거팬츠,남자카고조거팬츠",26000,2,"320","320120","320120300",0,0,1856,37
152773398,10557962,"싼타페TM 20인치 순정 임판휠","싼타페,싼타페TM,순정휠,임판휠",440000,1,"750","750610","750610100",0,0,304,4
153608169,178506,"보이져 조이맥스 튜닝머플러 당일 발송 아크라 포빅 요시무라 모양 머플러","보이져머플러,보이져아크라,조이맥스머플러,조이맥스,조이맥스아크라",135000,2,"750","750810","750810200",1,0,1475,28
161570412,74344938,"[200%정품] 샤넬 클래식 미니 체인 동그리백 블랙 AP0245","샤넬,샤넬가방,샤넬클래식,샤넬동그리백,AP0245",1937000,2,"430","430100","430100100",0,0,1042,48
163015705,76402316,"Miyake Pleated Pocket 롱 코트 겸 카디건 코트","플르츠오버사이즈,롱코트,롱 카디건",60000,2,"310","310110","310110010",0,0,177,3
161394085,3682152,"아이폰7 (A+급) 128GB 로즈골드","아이폰7,아이폰7128,아이폰7블랙",160000,1,"600","600700","600700001",0,0,304,12
162782137,87148,"까르뱅 색감이쁜 가디건 S n8367 애슐리상점","애슐리상점,까르뱅,가디건",30000,1,"310","310070","310070",0,0,107,7
162187284,201368,"아이폰12프로 선착순10명 재고정리",,690000,2,"600","600700","600700001",0,0,870,14
75658243,855834,"모하비 전용 Premium Gold Big A 판매합니다.","모하비,빅에이,빅A,모하비튜닝,모하비빅A",150000,2,"750","750610","750610300",0,9,2818,28
163185904,1895904,"구리시 수택동 과외학생모집 (12월 개강)","과외,과외선생님,그룹과외,수학과외,과학과외",25000,1,"220","220030","220030",0,0,11,0
161218318,2790587,"갤럭시 노트10 아우라 글로우 256","갤럭시노트10,겔럭시노트10,갤노트10,노트10,갤럭시10노트",360000,1,"600","600700","600700001",0,0,278,11
163134215,76673845,"(미개봉 새상품) 독일 브루네 자연기화식 대용량 가습기, 필터추가",,270000,2,"600","600400","600400003",0,0,65,1
22825541,1297333,"!피부혁명!링클 보톡스아이크림! 주름 다리미효과","pst cell,아이크림",31500,2,"410","410100","410100300",1,83,13574,370
152627867,2347538,"#당일배송#Z플립 256G 대량판매 등급별초특가!","갤럭시z플립,z플립중고폰,갤럭시z플립공기계",419000,1,"600","600700","600700001",0,0,2072,55
160805679,2926862,"쿠쿠 방수비데 CBT-G3031W","쿠쿠비데,방수비데,ipx5비데,비데,비데최저가",125000,2,"600","600400","600400999",0,0,259,5
152627715,2347538,"#당일배송#갤럭시S21 울트라 256G 대량판매 등급별초특가","21울트라중고,갤럭시21울트라,21울트라중고폰",829000,1,"600","600700","600700001",0,1,3967,58
159207206,3947717,"[emTek] RTX3080Ti BLACK EDITION D6X 12GB","vga,rtx3080ti,3080ti,3080ti미개봉,그래픽카드",1730000,2,"600","600200","600200005",4,1,3352,26
159705415,3947717,"[MSI] RTX3060Ti 게이밍 X D6 8GB 트윈프로져8 LHR","vga,그래픽카드,rtx3060ti,3060ti,3060ti미개봉",890000,2,"600","600200","600200005",2,0,9381,161
162469538,3947717,"[INNO3D] RTX3060 D6 12GB TWIN X2 LHR","vga,그래픽카드,rtx3060,rtx3060미개,inno3d",740000,2,"600","600200","600200005",0,0,969,8
162888754,3947717,"[ASUS] RTX3080 ROG STRIX O10G WHITE V2 O","rtx3080,rtx3080미개,rtx3080화스,그래픽카드,vga",1570000,2,"600","600200","600200005",0,2,1035,16
161587448,10255755,"아이폰12미니  64GB  [퍼플]  48231  (SS급/풀박스)","아이폰12미니,12미니,12미니퍼플,12미니퍼플풀박,12mini퍼플",700000,1,"600","600700","600700001",0,0,492,13
161894493,10255755,"아이폰11ProMax  64GB  [그레이]  48155  (A급)","아이폰11프로맥스,11프로맥스,아이폰11프맥,11promax,11프맥64",740000,1,"600","600700","600700001",0,0,201,3
161996984,12851816,"#한정판매#아이폰SE 64GB 블랙 SS급 중고폰 공기계[88941]","아이폰SE2,아이폰SE2그레이",305000,1,"600","600700","600700001",0,0,396,6
163249057,6972746,"S8플러스 128기가 블랙 대구중고폰","S8플러스,S8플러스중고폰,갤럭시 S8플러스,노트8,노트9",130000,1,"600","600700","600700001",0,0,38,0
110268615,8787023,"인조잔디 18mm-4계절푸르른천연잔디 디자인/야외용인조잔디/셀프시공잔디","인조잔디,인공잔디,정원,인조잔디매트,잔디매트",280000,2,"810","810200","810200300",1,2,3263,83
119974406,1266155,"18k 24k 초굴빵 용&호랑이 금반지3종  도금반지 도금목걸이 도금팔찌","금반지,도금,24k,용반지,금팔찌",50000,2,"420","420200","420200999",3,0,12486,93
137079472,12851816,"#당일발송#아이폰X 64G/256G 대량판매 등급별초특가!","아이폰x공기계,아이폰x중고공기계,아이폰x,아이폰x중고",280000,1,"600","600700","600700001",0,3,14321,497
141634775,8983218,"보온가방 보온백팩 배달가방 보온배달가방 배민커넥트 쿠팡이츠","배달가방,딜리버리백,쿠팡가방,배민가방",19900,2,"800","800100","800100999",0,8,9342,247
153718086,12851816,"#당일발송# 갤럭시 A21S 전등급 전용량 특가대량판매 중고","A21S,A21S중고,A21S중고폰",135000,1,"600","600700","600700001",0,0,1843,28
155136199,9698825,"(무잔상) 엘지v50 블랙 128기가 a급 수량많아요!","엘지v50,v50,lgv50,중고폰,공기계",150000,1,"600","600700","600700001",0,0,2499,40
157271304,1462217,"제습기 50평85L 공기청정제습기 정품 무배 무상서비스2년",,420000,2,"600","600400","600400003",0,0,760,16
160949846,74344938,"[200%정품] 샤넬 클래식 WOC 골드볼 체인백 블랙 금장 AP1450","샤넬,샤넬가방,샤넬WOC,샤넬골드볼,AP1450",4937000,2,"430","430100","430100100",0,0,1393,24
159646072,10255755,"S10플러스  128GB  [핑크]  45586  (A급)","S10+,갤럭시S10+,s10+,갤럭시s10+,S10+핑크",270000,1,"600","600700","600700001",0,0,590,8
162949467,10197556,"아이폰12 128기가 SS급 블랙 배터리100% 48428","아이폰12,iphone12,아이폰12블랙",810000,1,"600","600700","600700001",0,0,159,11
162908375,12991209,"명 오채 팔각 팔선도 관","중국도자기",400000,1,"990","990200","990200",0,0,13,0
162674461,8661286,"고디톡스 1달분  약2통 꽃자2통 (2kg 부터 10kg배기)","고기톡스,다이어트,godetox,golean,detox",100000,1,"410","410900","410900",0,0,65,2
162717352,74344938,"[200%정품] 샤넬 클래식 미니 플랩백 블랙 은장 A69900","샤넬,샤넬가방,샤넬클래식,샤넬클래식미니백,A69900",4821000,2,"430","430100","430100100",0,0,796,24
162624497,2319404,"I7 8700 수냉식 커스텀 게이밍컴퓨터 판매 합니다.","수냉컴퓨터,커스텀케이스,I7,배그gta5피파롤,서든롤피파던파메이플",1500000,1,"600","600100","600100006",0,0,200,0
162380896,3723020,"삼성노트북(QHD화질/무게1kg)","메이플,서든,사무용,포토샵,인강용",260000,1,"600","600100","600100001",0,0,194,7
98247344,1266155,"24k 18K골드 장수거북이 반지 4종 10중압축도금 특수세공","18k,도금,도금반지,은반지,금반지",40000,2,"420","420200","420200400",0,0,2250,22
110831705,1909021,"까사맘 테이블 전기 그릴 택포 25000","전기그릴,그릴,구이팬",25000,2,"600","600400","600400003",0,0,3675,151
162515240,6965817,"(S급) 노트10플러스5G 256GB 최상급, 깨끗한 아우라글로우","노트10플러스,노트10,갤럭시노트10,노트,갤럭시노트",429000,1,"600","600700","600700001",0,0,179,1
163066784,6965817,"(S급) 갤럭시S7엣지 32GB 최상급, 외관 S급의 깨끗한 실버","갤럭시s7엣지,갤럭시s7,갤럭시,s7엣지,삼성폰",105000,1,"600","600700","600700001",0,0,65,0
156321027,6972746,"[S급]S105G 512GB 블랙 대구중고폰","S105G,S105G중고폰,갤럭시S105G,s10,S10플러스",280000,1,"600","600700","600700001",0,0,678,19
99133211,8266205,"라이젠 5600X,  RTX3060, 3060TI  최고 가성비 본체","냥희네컴퓨터,배그,2060,1070TI,1060",1395000,2,"600","600100","600100006",2,16,29507,212
163151102,10197556,"벨벳 128기기 블랙 A급 48574","벨벳,LG벨벳",190000,1,"600","600700","600700001",0,0,98,1
159805580,10255755,"아이폰12미니  128GB  [레드]  47292  (A급)","아이폰12미니,12미니,아이폰12미니레드,12미니레드,아이폰12mini",620000,1,"600","600700","600700001",0,0,1035,23
163137641,10197556,"노트10플러스 256기가 화이트 A급 48239","노트10플러스,갤럭시노트10플러",410000,1,"600","600700","600700001",0,0,56,0
