"user_id","gender","age","following_cnt","pay_count","parcel_post_count","transfer_count","chat_count"
3284519,"2",40,1,1,1,0,0
4521104,"1",28,0,3,0,1,1
1688351,"1",52,9,0,0,0,0
2555516,"1",40,1,0,0,0,0
4494766,"2",27,1,0,0,0,0
1712047,"0",0,84,1,137,1,0
4587920,"0",0,0,0,0,0,0
4607376,"1",29,0,0,0,0,2
2577340,"2",20,0,0,0,0,0
3135574,"2",52,8,0,0,0,0
4872863,"0",0,0,0,0,0,0
4873791,"1",33,0,0,0,0,0
2721605,"0",0,1,0,0,0,0
4630064,"1",27,1,0,0,0,0
2363151,"1",31,0,0,0,0,0
3941798,"2",46,0,3,13,0,0
3947782,"1",51,0,0,0,0,2
1500791,"1",31,12,0,0,0,0
394586,"1",28,3,0,0,0,1
3423599,"2",25,0,0,4,0,6
3429935,"1",37,2,14,1,0,0
4926815,"2",42,3,0,0,0,0
1576799,"1",24,2,3,0,0,1
2803757,"1",30,0,1,0,0,1
447802,"1",28,26,3,48,0,0
3520455,"1",66,6,0,0,0,0
4116999,"0",0,0,0,0,0,0
3525127,"0",0,4,0,0,0,0
4989343,"1",28,1,4,3,0,2
2482229,"1",23,8,0,0,0,1
1898557,"1",22,22,1,0,0,0
6556096,"1",38,2,0,0,0,0
2601189,"1",24,0,0,0,0,0
1615791,"2",26,2,0,0,0,0
4011664,"1",19,3,4,19,0,9
6589800,"2",19,1,2,0,0,0
2866765,"1",32,5,0,0,0,0
3297526,"1",45,3,0,0,0,0
3299670,"1",29,1,0,0,0,0
2705652,"1",42,2,0,0,0,0
4050768,"1",40,3,0,0,0,1
3634951,"1",61,4,0,0,0,0
27683,"2",30,1,0,35,0,0
2267703,"1",31,0,0,8,0,0
2657005,"1",33,13,0,0,0,0
4577976,"1",41,0,23,0,0,3
3685863,"1",28,0,0,0,0,0
6653936,"0",0,0,0,0,0,0
3695911,"1",17,0,1,0,0,0
4936560,"0",0,1,0,0,0,0
2959085,"1",20,4,0,0,0,1
1991485,"1",26,1,0,0,0,0
3375862,"0",0,5,0,0,0,0
2755788,"1",26,0,0,0,0,0
2319543,"1",18,0,1,0,0,1
2094726,"1",40,0,0,0,0,0
3385302,"1",20,1,2,22,1,0
3708999,"1",28,1,0,0,3,1
3392822,"0",0,2,0,0,0,0
4977432,"0",0,0,0,0,0,0
4991352,"2",18,2,0,0,0,0
2350999,"1",48,0,0,0,0,0
3422486,"2",39,3,0,0,0,0
3435542,"1",27,5,4,1,0,0
4161840,"1",31,4,0,0,0,0
4507089,"1",57,2,0,0,0,0
4325863,"1",35,5,0,1,1,0
6715176,"2",21,0,0,0,1,0
3764103,"1",28,1,8,5,0,2
4177904,"1",27,1,1,4,0,0
4522353,"1",19,0,0,0,0,0
4189744,"1",23,3,3,0,0,0
4649976,"1",42,4,3,27,2,2
1557926,"2",30,6,0,4,0,0
2762701,"1",31,0,1,0,0,1
3482902,"1",20,1,0,0,0,0
2538422,"1",46,17,0,0,0,0
4544785,"2",18,13,0,0,0,0
4559409,"1",30,5,4,13,8,0
4219696,"0",0,2,0,0,0,0
2400471,"2",41,1,0,23,0,0
1843127,"1",40,0,0,0,0,0
4722584,"1",27,3,3,0,0,1
2443943,"0",0,11,0,0,0,0
2250630,"0",0,18,2,0,0,0
3856359,"1",22,0,0,0,0,0
2584598,"1",47,5,0,0,0,0
3880327,"1",35,8,0,0,0,0
4635161,"1",24,11,0,0,0,0
4643577,"0",0,0,0,0,0,0
4304336,"0",25,12,0,0,0,3
3667896,"1",28,1,1,0,0,0
4795192,"0",0,0,0,0,0,0
206843,"1",24,69,0,0,0,0
4483975,"1",23,1,1,0,3,0
3914055,"1",28,3,0,0,0,0
3690040,"1",30,10,2,65,0,2
4346256,"1",28,2,0,0,0,1
2900236,"2",35,0,2,0,0,0
234939,"1",38,0,0,0,0,0
4353808,"1",28,2,0,0,0,0
2625534,"1",27,1,0,0,0,1
3947911,"1",44,1,0,0,0,0
248443,"1",25,2,0,0,0,0
3727512,"1",19,0,1,0,0,1
2877781,"1",37,0,2,0,0,2
3125111,"1",30,0,2,3,3,0
3985159,"0",0,0,0,0,0,0
1772654,"1",46,0,17,0,0,4
5545992,"0",30,2,1,0,0,0
4771961,"1",19,8,0,1,0,0
4781465,"1",36,8,0,4,1,4
4434008,"0",0,0,0,0,0,0
4458872,"1",25,0,1,2,0,0
6997888,"1",20,2,0,0,0,0
4890744,"1",22,0,1,0,0,0
4068984,"1",24,64,0,0,0,0
7012536,"1",28,1,0,0,0,0
2976268,"0",0,0,0,0,0,0
5014960,"1",37,0,2,10,1,2
4035217,"1",54,1,0,0,0,0
3535776,"2",29,69,2,1,0,0
5655448,"0",0,2,0,0,0,0
6567937,"1",18,1,0,0,0,1
2454246,"0",0,0,0,0,0,0
1873974,"1",38,5,0,1,0,0
5695176,"1",20,5,0,0,0,1
3950240,"0",0,0,0,0,0,0
4565401,"1",30,24,0,0,0,4
5113712,"2",24,0,0,1,1,0
5132304,"1",46,3,0,0,1,1
4970201,"1",34,1,0,0,0,0
6705769,"1",19,20,0,4,1,0
6708121,"0",0,4,0,0,0,0
4199161,"2",45,3,0,17,0,1
4272376,"1",47,1,8,0,0,7
2758638,"1",47,0,0,0,0,0
3336951,"1",29,0,0,0,0,0
3516545,"2",35,5,0,0,1,0
6745105,"1",18,1,1,2,0,1
476283,"1",33,0,0,1,0,0
5821368,"1",29,0,0,0,0,0
6782457,"0",0,0,0,0,0,0
4530738,"2",46,0,0,185,2,0
2783726,"1",21,0,0,0,0,0
3556993,"1",45,13,0,0,0,0
5232728,"1",17,1,0,0,0,1
2072039,"1",39,32,3,0,0,0
3659072,"1",27,1,1,0,0,0
5263896,"1",28,12,0,0,0,0
4656001,"1",23,0,2,0,0,0
6849465,"1",31,0,4,0,0,0
6908865,"1",38,12,1,0,0,0
5342584,"0",0,0,0,0,0,0
1508391,"1",58,0,0,0,0,0
3682944,"1",30,2,0,0,0,0
3700032,"1",27,2,1,0,0,1
2628454,"1",43,0,1,1,0,0
7038217,"1",46,1,0,1,0,5
7039289,"2",50,3,0,1,0,0
7067833,"1",46,2,0,0,0,0
4617874,"1",25,6,0,0,0,5
4618226,"1",29,2,0,0,1,0
1552575,"1",24,1,4,0,0,0
3458143,"1",37,2,0,0,0,2
6572618,"2",32,9,44,0,0,3
5629465,"0",0,0,0,0,0,0
3659873,"1",26,1,0,1,0,2
4746913,"1",48,0,0,0,0,0
5044441,"1",24,1,0,0,0,0
5666585,"0",0,0,0,0,0,0
5677601,"1",21,1,0,0,0,0
5077817,"0",0,0,0,0,0,0
6700586,"2",44,2,0,0,1,1
5127961,"1",20,14,2,14,1,0
5137433,"1",19,0,0,0,0,0
4422464,"1",29,3,0,0,0,0
3777184,"1",28,21,1,2,0,1
5745921,"1",20,0,0,0,0,0
5182745,"1",36,0,3,0,0,0
2926910,"1",22,0,0,0,0,0
3817920,"1",21,1,0,0,0,0
3825856,"1",20,1,0,0,0,0
4490176,"1",29,0,30,10,2,8
4832449,"1",25,0,2,4,0,1
5224737,"0",0,1,0,0,0,0
4497216,"1",28,1,0,0,0,2
4497440,"1",31,14,0,0,0,0
5848305,"2",21,0,0,0,0,0
4690290,"1",38,4,7,1,3,1
4848513,"2",18,0,0,0,0,0
4527944,"1",36,1,1,0,1,0
4704498,"1",22,1,1,0,0,1
5903233,"1",27,0,0,0,0,0
4043481,"2",34,2,2,17,0,0
3890432,"1",23,0,0,1,0,1
6984946,"1",54,2,0,0,0,0
5970585,"0",0,0,0,0,0,0
4585288,"2",32,1,0,0,0,0
2327623,"2",40,0,0,0,0,0
428044,"0",0,0,0,0,1,0
5447241,"1",18,0,0,0,0,0
4479161,"1",33,4,9,0,1,0
2710973,"0",0,47,0,0,0,0
5553858,"0",0,0,0,0,0,0
3953640,"1",31,0,0,0,0,0
5495849,"1",28,11,1,0,0,4
2719694,"1",38,3,0,0,0,0
2721550,"1",34,1,0,0,0,0
4006682,"1",23,10,0,4,0,0
4150745,"1",22,0,15,0,0,3
6625099,"1",20,7,0,0,0,0
22349,"0",0,13,0,0,0,0
4033978,"1",64,3,0,0,0,0
104853,"1",28,5,13,115,3,7
1805223,"1",44,13,1,1,0,0
6757619,"1",38,18,2,0,0,0
1823335,"1",36,26,0,0,0,1
2417431,"1",35,11,0,0,0,0
6784387,"1",41,0,0,9,0,0
156885,"2",29,3,1,0,0,0
1832551,"0",0,0,0,0,0,0
2752982,"1",32,20,0,0,0,0
4068410,"1",39,0,3,0,1,0
5231538,"2",22,3,1,9,0,1
2767254,"1",30,5,1,1,0,1
204501,"1",26,12,0,0,0,0
4733064,"1",46,0,0,0,0,0
4734504,"1",41,8,0,2,0,0
5277714,"1",49,1,0,0,0,0
4256705,"1",39,2,0,0,0,0
3562249,"1",24,2,0,1,0,2
4755464,"2",50,2,0,0,0,0
4760776,"1",23,2,0,0,0,0
5839906,"1",23,0,0,0,0,0
5321394,"1",50,34,0,0,0,0
5862490,"1",62,3,1,0,0,0
6950859,"1",18,4,0,11,2,3
5888546,"2",33,2,0,0,0,0
1899527,"1",18,2,1,8,1,5
2817150,"2",24,0,0,3,1,0
5898362,"1",28,0,11,2,0,0
76841625,"1",75,2,0,0,0,0
6274836,"1",29,0,0,0,0,0
74392388,"1",57,0,0,0,0,0
76856185,"1",39,0,0,0,0,0
75404771,"1",65,0,0,0,0,0
74606505,"1",26,1,0,0,0,0
12999382,"1",60,0,0,0,0,0
8870410,"2",49,50,1,0,0,0
75346934,"1",41,0,0,0,0,0
75207308,"1",49,0,0,0,0,0
7414372,"0",0,0,0,0,0,0
76315590,"1",56,1,0,0,0,0
76903145,"1",29,0,0,0,0,0
76910793,"1",18,0,0,0,0,0
74621097,"1",17,0,1,0,0,0
75441675,"1",63,0,0,0,0,0
74646441,"1",64,1,0,0,0,0
6235502,"1",23,0,1,1,0,0
74461879,"1",51,0,0,0,0,0
6243582,"2",15,1,0,0,0,0
8892730,"1",38,2,0,0,0,0
8908170,"0",0,0,0,0,0,0
12787164,"1",36,0,0,0,0,0
12793084,"1",24,1,0,0,0,0
75369150,"1",36,0,1,1,0,1
12797420,"1",47,3,0,0,0,0
75390558,"2",34,0,0,0,0,0
6247238,"2",56,5,1,3,0,2
74476983,"1",15,0,0,0,0,0
75505411,"1",23,2,0,0,0,0
74484039,"1",15,0,0,0,0,0
76963321,"1",49,0,0,0,0,0
74670905,"1",50,0,0,0,0,0
74677425,"1",33,0,0,0,0,0
75269268,"2",47,2,0,0,0,0
8936154,"1",17,7,0,0,0,0
75272884,"2",60,0,0,0,0,0
76993457,"1",24,0,0,0,0,0
13120758,"1",61,0,0,0,0,0
6285566,"1",31,0,2,11,1,1
74543335,"1",34,0,0,0,0,0
77019809,"2",18,0,0,0,0,0
74569471,"1",59,0,0,0,0,0
77035105,"1",48,0,0,0,0,0
74503684,"1",51,0,0,0,0,0
77061577,"1",51,0,0,0,0,0
75564035,"1",28,0,0,0,0,0
12774602,"1",59,0,0,0,0,0
12786954,"1",22,0,1,0,0,0
75914911,"1",32,0,0,0,0,0
9015762,"1",26,0,0,0,0,0
12869780,"1",57,0,0,0,0,0
12870036,"2",33,0,0,0,0,0
75464070,"2",28,0,1,0,0,0
12808722,"2",22,0,0,0,0,0
7528596,"0",0,0,0,0,0,0
75954671,"1",51,0,0,0,0,0
6446980,"1",34,0,0,0,0,0
7538052,"1",34,0,0,0,0,0
7539532,"1",37,10,0,0,0,0
7541812,"1",24,0,0,0,0,0
6417370,"1",28,3,0,0,0,0
12850682,"2",19,1,1,0,0,0
12858626,"2",45,1,0,0,0,0
6497828,"1",19,1,0,0,0,0
12913906,"1",40,0,0,0,0,0
6467658,"0",0,0,0,0,0,0
75707739,"1",28,0,0,0,0,0
74336538,"1",34,1,0,0,0,0
75715907,"1",38,0,0,0,0,0
13004924,"1",30,15,0,0,0,0
7604348,"0",0,3,0,0,0,0
75735787,"2",41,0,0,0,0,0
12951266,"2",41,0,0,0,0,0
75754835,"1",46,0,0,0,0,0
6039517,"1",38,5,0,0,1,1
74956957,"1",40,0,0,0,0,0
76059775,"1",43,0,0,0,0,0
75771363,"1",34,0,0,0,0,0
75775523,"1",33,0,0,0,0,0
74668868,"1",46,0,0,0,0,0
75791371,"2",33,0,0,0,0,0
6524970,"1",34,0,0,0,0,0
6525914,"2",25,1,0,0,0,0
75814875,"1",14,0,0,0,0,0
6545282,"1",40,0,0,0,0,0
6550682,"1",28,0,2,6,1,5
75344276,"1",59,0,0,0,0,0
74706636,"2",38,0,0,0,0,0
75717342,"1",36,0,0,0,0,0
75725662,"1",26,0,0,0,0,0
75730798,"1",32,0,0,0,0,0
8739107,"1",20,7,0,0,0,0
75350356,"2",53,2,0,0,0,0
6049747,"1",46,0,0,0,0,0
74747356,"1",52,0,0,0,0,0
75031317,"1",50,0,0,0,0,0
8762019,"1",40,2,1,0,0,0
7220493,"1",32,5,0,0,0,0
6056963,"1",37,0,0,0,0,0
6075027,"1",52,0,0,0,0,0
13058034,"1",51,1,6,9,0,0
75774686,"1",32,0,0,0,0,0
75776030,"1",41,0,0,0,0,0
75798430,"2",27,0,0,0,0,1
75055069,"2",46,5,0,0,0,0
77116041,"1",15,0,0,0,0,0
6393694,"1",18,0,0,0,0,0
77168537,"1",48,0,0,0,0,0
74674447,"2",60,0,0,0,0,0
74676751,"2",47,0,0,0,0,0
74697559,"1",24,0,0,0,0,0
74710391,"1",71,0,0,0,0,0
74713911,"1",62,0,0,0,0,0
12837023,"2",52,0,1,2,0,0
77256737,"1",44,1,0,0,0,0
74742047,"2",60,0,0,0,0,0
77258081,"2",46,0,0,0,0,0
77270505,"2",40,0,0,0,0,0
77277097,"2",48,0,0,0,0,0
77293137,"1",14,0,0,0,0,0
75809150,"1",42,0,0,0,0,0
74814508,"1",40,0,0,0,0,0
2008048,"1",26,22,25,0,0,2
12346959,"1",42,0,2,0,0,0
11704893,"0",0,0,0,0,0,0
12657454,"1",41,0,0,0,0,0
12659758,"1",49,0,0,0,0,0
12352423,"2",36,0,1,0,0,0
4966079,"1",29,2,0,0,0,0
12426437,"1",51,0,0,0,0,0
5000991,"0",0,0,0,0,0,0
12386071,"1",46,0,0,0,0,0
12389703,"1",27,0,0,0,0,0
12394119,"1",35,1,0,0,0,0
12450837,"1",30,2,0,0,0,0
11938518,"1",43,0,0,0,0,0
12411127,"1",29,0,1,0,0,0
11749103,"1",22,0,0,0,0,0
3603879,"1",33,1,1,0,1,0
11569303,"1",52,4,0,0,0,0
4201543,"1",25,0,0,0,0,0
22467,"2",36,1,1,0,0,0
2103600,"0",37,2,3,7,0,0
12444183,"1",50,0,1,15,0,0
11317038,"0",0,2,0,0,0,0
12276039,"1",37,1,0,0,0,0
4226567,"1",35,13,0,0,0,0
4231591,"0",0,2,0,0,0,0
3305448,"1",21,0,1,0,3,0
38883,"1",39,20,0,0,0,0
3669767,"1",31,1,5,0,0,1
1524368,"1",36,3,1,6,0,0
1102599,"1",27,0,2,0,0,0
12318031,"1",32,1,0,0,0,0
3320936,"2",25,2,0,0,0,0
12319895,"2",28,0,0,0,0,0
12567469,"2",56,0,2,0,0,0
12346855,"1",39,0,0,0,0,0
12359743,"1",26,1,0,0,0,0
11684655,"2",47,1,0,0,0,0
12369959,"1",44,6,0,0,0,0
12073622,"0",22,0,0,0,0,0
12554863,"1",21,1,0,0,0,0
1588592,"1",25,9,0,0,0,1
12609189,"1",57,0,0,0,0,0
12582791,"1",49,0,0,0,0,0
3071201,"2",28,2,0,0,0,0
11436894,"0",0,1,0,0,0,0
12614655,"1",41,0,0,0,0,0
12665509,"1",51,0,0,0,0,0
12673085,"2",60,0,0,0,0,0
12456631,"1",40,0,0,0,0,0
12638607,"2",69,2,0,0,0,0
11491462,"1",30,0,0,0,0,0
12691957,"1",19,0,0,0,0,0
2139408,"1",48,2,0,0,0,0
12490471,"1",27,0,1,0,0,0
3149089,"2",55,3,0,0,0,0
3151649,"1",71,0,0,0,0,0
12682031,"1",47,0,0,0,0,0
4259431,"2",28,12,0,0,0,0
3682631,"0",0,15,0,0,0,0
4278983,"2",36,0,0,0,0,0
3717831,"1",21,7,1,0,4,1
66587,"0",0,0,0,0,0,0
105883,"0",0,7,1,0,1,0
107483,"0",0,0,0,0,0,0
12218942,"2",23,0,0,0,0,0
12226494,"1",38,0,0,0,0,0
12232006,"2",16,0,0,0,0,0
1316303,"1",29,191,0,0,0,0
3807495,"2",59,0,0,0,0,0
12732759,"1",52,0,0,0,0,0
12739687,"1",29,0,0,0,0,0
12743047,"1",57,1,0,0,0,0
4400967,"0",0,1,0,0,0,0
177819,"2",27,6,0,0,0,0
6821936,"2",19,1,0,0,0,1
12762495,"1",31,1,0,0,0,0
12278006,"1",52,2,0,0,0,0
6831248,"1",45,5,3,5,0,0
12259078,"1",17,0,0,0,0,0
12265222,"1",46,5,0,0,0,0
6839632,"1",27,1,0,1,1,2
6847544,"1",41,1,0,0,0,0
4475719,"1",36,14,1,0,0,0
12597679,"1",60,0,0,0,0,0
3268417,"0",0,325,0,0,0,0
2466720,"0",0,2,0,0,0,0
2469824,"2",53,7,2,0,0,0
2296304,"1",33,6,0,0,0,0
1847888,"1",51,22,36,0,1,0
3964263,"1",24,0,3,0,0,0
12659927,"1",56,0,0,0,0,0
3967047,"1",33,0,4,3,0,0
12381014,"2",51,0,0,0,0,0
11695630,"1",26,0,0,0,0,0
2011137,"0",0,35,0,0,0,0
5551368,"1",18,0,1,2,1,0
2342464,"2",33,0,0,0,0,0
6980672,"0",0,0,0,0,0,0
5575432,"1",28,0,3,0,0,0
1444655,"1",24,7,0,0,0,0
1462447,"1",53,0,0,0,0,0
12416734,"1",30,0,0,0,0,0
317787,"1",32,195,1,0,0,0
7022544,"2",17,0,0,0,0,2
3205977,"0",0,3,0,0,0,0
12737015,"1",50,0,0,0,0,0
12740287,"1",42,0,0,0,0,0
5005872,"0",0,9,0,0,0,0
5597176,"1",21,0,1,0,0,0
7037304,"1",38,1,0,0,0,0
5015600,"0",0,0,0,0,0,0
11750230,"1",52,0,0,0,0,0
11910615,"0",41,1,0,0,0,0
12445166,"1",58,0,0,0,0,0
11918215,"1",30,1,0,1,0,0
3345825,"2",27,7,1,17,1,4
12743231,"1",46,0,0,0,0,0
1769760,"1",42,1,0,0,0,0
11763798,"2",52,5,0,0,0,0
11950583,"1",28,0,0,0,0,0
12476454,"2",40,8,0,0,0,0
5627224,"1",41,3,0,0,0,0
77296337,"2",20,0,0,0,0,0
77309337,"1",20,0,0,0,0,0
77311257,"1",53,0,0,0,0,0
7254293,"0",0,0,0,0,0,0
6514958,"0",0,12,0,0,0,0
74517570,"1",43,0,0,0,0,0
75454236,"1",20,2,0,0,0,0
6114099,"1",33,0,0,0,0,2
76835402,"1",37,0,0,0,0,0
12910279,"1",48,2,0,0,0,0
75822720,"1",40,1,0,0,0,0
75847664,"1",39,0,0,0,0,0
6047623,"1",34,1,0,0,0,0
76913762,"1",18,0,0,0,0,0
75345471,"1",17,3,18,13,0,0
75366719,"1",30,0,0,0,0,0
75373023,"1",48,0,0,0,0,0
7284141,"0",0,0,0,0,0,0
76226191,"1",36,0,0,0,0,0
8874251,"0",0,0,0,0,0,0
13107650,"2",46,1,0,0,0,0
6088887,"0",0,3,0,0,0,0
75507116,"1",18,0,0,0,0,0
6152659,"1",30,1,1,0,0,1
76981874,"1",53,0,0,0,0,0
76995250,"1",48,0,0,0,0,0
76997298,"1",15,0,0,0,0,0
75396199,"1",34,0,0,0,0,0
75414855,"1",16,0,0,0,0,0
76243151,"1",54,1,0,0,0,0
75991896,"1",40,0,0,0,0,0
6169359,"1",40,2,0,0,0,0
13122394,"1",18,0,0,0,0,0
75547444,"2",27,0,0,0,0,0
74439469,"1",45,0,0,0,0,0
74297884,"2",20,0,1,0,0,0
75461847,"2",52,0,0,0,0,0
13115535,"1",45,1,0,0,0,0
76046976,"1",31,0,0,0,0,0
13133615,"2",29,0,0,0,0,0
13134255,"1",63,0,0,0,0,0
75175949,"1",25,0,0,0,0,0
76294575,"2",39,0,0,0,0,0
13136303,"2",24,2,5,3,0,0
13139223,"1",52,1,0,0,0,0
75578388,"1",36,0,0,0,0,0
76098368,"1",37,0,2,0,0,0
77146442,"1",28,0,0,0,0,0
75474583,"1",51,0,0,1,0,0
76131144,"1",37,0,1,1,0,0
7358013,"2",20,30,0,0,0,0
75592980,"1",38,0,0,0,0,4
13167762,"1",52,0,0,0,0,0
77194154,"1",46,0,0,0,0,0
75603860,"1",43,0,0,0,0,0
13178098,"1",51,0,0,0,0,0
77200426,"1",24,0,0,0,0,0
77209866,"1",52,0,0,0,0,0
77215594,"2",25,0,0,0,0,0
75507695,"2",53,0,0,0,0,0
7386517,"1",28,4,0,0,0,0
75249757,"2",47,1,0,0,0,0
6302023,"0",0,0,0,0,0,0
76178600,"1",83,0,0,0,0,0
75535159,"1",18,0,0,0,0,0
6329943,"1",59,7,0,0,0,0
6332007,"0",0,5,0,0,0,0
77300890,"2",14,0,0,0,0,0
6266197,"0",0,7,0,0,0,0
6360367,"1",29,0,0,0,0,0
76236688,"1",29,0,0,0,0,0
9098275,"1",15,0,0,0,0,0
6280077,"1",19,14,0,0,0,0
76868099,"1",15,0,0,0,0,0
7426445,"1",42,0,1,0,0,0
74853518,"1",28,0,2,1,0,0
74305970,"1",22,0,0,0,0,0
76961019,"1",39,0,0,0,0,0
12887613,"1",46,0,0,0,0,0
12890781,"1",51,0,0,0,0,0
76987907,"2",48,0,0,0,0,0
75874833,"1",59,0,0,0,0,0
77001899,"1",38,1,0,0,0,0
75885089,"2",33,0,0,0,0,0
75885569,"1",15,0,0,0,0,0
7736216,"1",36,0,44,62,0,0
75903169,"2",39,1,0,0,0,0
12782971,"1",42,0,0,0,0,0
75747831,"2",28,12,1,0,0,0
6383835,"1",29,4,0,0,0,1
74347195,"1",32,1,0,0,0,0
75764471,"2",58,28,0,0,0,0
75776647,"2",49,0,0,0,0,0
74702101,"1",49,1,0,0,0,0
75795567,"1",54,0,0,0,0,0
8721124,"0",0,0,0,0,0,0
74973166,"1",45,0,0,0,0,0
6428715,"0",0,0,0,0,0,0
74989422,"2",24,0,0,0,0,0
7829824,"0",0,0,0,0,0,0
8762892,"1",16,1,0,0,0,1
12883803,"1",39,0,1,0,0,0
76832120,"1",46,0,0,0,0,1
74773285,"1",38,17,0,0,0,0
12975189,"1",40,0,3,0,0,0
12977405,"1",46,0,0,0,0,0
75383725,"1",18,0,5,0,0,0
75395093,"1",24,0,0,0,0,0
75040870,"1",28,0,0,0,0,0
76859144,"2",42,0,0,0,0,0
76871728,"1",40,0,0,0,0,0
12909899,"1",23,3,0,0,0,0
6457763,"1",25,3,0,0,0,0
74469731,"1",47,0,0,0,0,0
7134640,"1",40,0,1,1,0,0
7148848,"2",49,2,0,0,0,0
8811076,"2",41,7,0,0,0,0
7162776,"2",33,0,1,0,1,1
75953161,"1",55,0,0,0,0,0
75957609,"1",25,0,0,0,0,0
75062790,"1",59,4,0,0,0,0
77119499,"1",25,0,0,0,0,0
77136043,"1",41,0,0,0,0,0
5905970,"1",20,4,0,0,0,0
4569306,"1",24,0,10,0,0,0
1904039,"1",42,2,0,0,0,0
5971730,"0",0,0,0,0,0,0
5449082,"1",28,7,0,0,0,0
5979922,"1",39,0,0,2,0,0
5461818,"1",44,2,0,0,0,0
342069,"1",26,0,1,0,0,0
5466106,"1",40,0,0,0,0,1
5497562,"1",24,0,3,0,0,0
5501466,"1",30,1,0,0,0,0
4609978,"1",44,1,0,0,0,0
6597116,"1",19,0,0,0,0,0
5531051,"1",52,0,1,0,0,0
6666732,"1",26,0,0,0,0,0
2897062,"2",23,1,0,0,0,0
3880705,"1",37,2,0,0,0,0
4833746,"1",29,2,0,0,0,0
2553631,"1",34,0,0,9,0,0
5594419,"0",0,0,0,0,0,0
2000231,"2",34,33,0,0,1,0
4395937,"2",39,17,0,0,0,0
4854514,"1",40,0,1,0,0,0
4417121,"1",21,13,0,13,0,0
4686682,"0",0,0,0,0,0,1
4421217,"1",26,2,0,0,0,0
3723977,"1",47,1,0,0,0,0
4096552,"0",25,1,0,1,0,1
3000149,"0",0,5,0,0,0,0
2514670,"1",29,0,0,0,0,3
4480225,"1",27,1,0,0,0,0
3958753,"1",41,3,24,8,0,0
4002274,"0",0,6,0,0,0,0
2989518,"1",26,1,0,0,0,1
4018754,"1",31,1,0,0,0,0
4169530,"2",47,4,0,0,0,0
6826972,"2",33,2,2,0,0,0
4559849,"0",0,0,0,0,0,0
6837164,"2",41,0,0,0,0,0
39830,"1",49,1,0,15,0,0
5710587,"0",0,1,0,0,0,0
2556814,"1",28,11,0,0,0,0
3530490,"2",32,20,0,2,0,0
6864332,"1",20,0,0,0,0,0
6871084,"1",48,1,0,0,0,0
4223304,"1",16,0,5,0,0,0
2561294,"1",24,7,0,0,0,0
2562414,"1",26,1,0,0,0,0
4576497,"0",0,2,0,0,0,0
4218618,"2",44,1,0,0,0,0
4230170,"0",0,0,0,0,0,0
3878633,"1",29,1,0,0,0,0
4834650,"1",30,2,0,0,0,0
6923572,"1",17,3,0,0,1,0
115510,"1",30,15,0,0,3,0
120054,"1",32,5,0,0,0,0
127702,"1",54,0,0,0,0,0
5810235,"1",50,0,0,0,0,0
5339819,"2",19,0,0,0,0,0
6986988,"1",18,0,0,0,0,0
2577191,"0",0,3,0,0,0,0
5870779,"1",30,0,0,0,0,0
180246,"1",38,17,1,1,0,0
2592591,"2",32,14,1,39,0,0
5941091,"1",41,0,1,3,0,2
5453019,"1",21,2,1,0,0,0
3660752,"0",0,0,0,0,0,0
5982395,"1",26,10,4,0,0,0
3577114,"0",0,0,0,0,0,0
6619845,"2",42,17,7,0,0,0
2718911,"1",50,0,0,0,0,0
3966793,"1",22,18,0,0,0,0
5529292,"1",35,0,0,0,0,0
3968553,"1",28,0,0,0,0,0
6667621,"1",34,0,0,0,0,0
3592314,"2",35,1,2,15,0,2
3593690,"1",21,9,3,0,0,0
5569772,"0",0,3,0,0,0,0
5094084,"1",32,0,1,0,0,0
2637551,"1",37,17,1,0,0,0
3996137,"1",37,1,0,0,0,1
2674383,"2",43,11,0,0,0,0
3540610,"1",41,0,0,0,0,0
4219490,"1",21,2,1,0,0,0
4986466,"1",28,0,0,0,0,0
6746525,"1",21,0,0,0,0,0
352030,"0",0,7,0,0,0,0
2717703,"1",47,0,11,13,0,1
5663604,"0",0,0,0,0,0,0
3607618,"1",50,3,0,0,0,0
6823461,"0",0,6,0,0,0,0
3634626,"1",21,5,8,0,0,1
3637634,"1",40,11,0,0,0,0
5234092,"1",29,3,53,0,0,2
4554995,"1",19,8,0,2,0,1
2752391,"0",0,0,0,0,0,0
5707732,"1",18,10,1,3,0,0
4728753,"1",30,0,0,0,0,0
4575667,"1",27,0,0,0,0,0
6856437,"1",27,0,1,0,0,1
5718356,"2",23,0,0,0,0,0
3662106,"1",25,0,0,0,0,0
5274892,"0",0,0,0,0,0,0
2642206,"1",22,1,0,0,0,0
3678042,"0",0,0,0,0,1,0
6924501,"0",0,0,0,0,0,0
2651710,"1",45,0,0,0,0,0
4614683,"2",31,0,0,0,0,0
5343244,"1",46,2,10,5,0,0
2779207,"0",0,6,0,0,0,0
4674907,"0",0,1,0,0,0,0
3796930,"1",19,8,0,2,0,1
3719802,"0",0,1,0,0,0,0
4468426,"1",22,2,0,0,0,0
4474538,"1",53,4,0,0,0,0
7049181,"1",19,0,0,0,0,0
5920508,"1",30,0,9,0,1,0
3913186,"1",41,0,0,0,0,0
4413570,"1",28,0,0,0,0,0
56167,"0",0,16,0,1,0,0
4672019,"1",31,6,0,0,0,0
5060101,"1",25,0,0,0,0,0
5505533,"0",0,2,0,0,0,0
7075000,"1",39,0,2,0,0,1
3384161,"1",22,2,0,0,0,0
